timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1628490769729,99407,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490769729,225918000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490770838,82255,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490770839,99477,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490770839,1456000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490771948,82287,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490771948,99808,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490771948,2212000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490773050,82212,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490773050,99600,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490773050,9625000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490774135,81997,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490774135,99484,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490774135,11235000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490775135,82070,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490775265,99655,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490775265,3023790000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490776265,82113,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490776265,99308,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490776265,462000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490777265,81888,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490777268,99688,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490777268,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490778269,81955,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490778269,99245,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490778269,19957000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490779269,81896,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490779269,99431,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490779269,52253000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490780270,82038,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490780270,99688,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490780270,21255000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490781270,82057,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490781270,99813,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490781270,6412000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490782271,82086,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490782326,99664,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490782326,1181873000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490783326,82108,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490783389,99808,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490783389,4058579000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490784389,82134,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490784389,99456,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490784389,4003776000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490785445,82123,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490785445,99838,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490785445,4123665000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490786597,81922,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490786597,99825,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490786597,887562000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490787597,81837,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490787597,100000,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490787597,920000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490788659,81896,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490788659,99527,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490788659,4666000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490789660,81709,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490789660,99218,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490789660,1764161000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490790674,81610,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490790674,100000,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490790674,2126131000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490791736,81532,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490791736,99628,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490791736,5474000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490792905,81576,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490792905,99819,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490792905,5698000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490794028,81584,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490794028,99836,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490794028,1869000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490795173,81656,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490795173,99816,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490795173,1760000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490796450,81572,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490796450,99822,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490796450,13000000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490797451,81673,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490797451,99823,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490797451,2170000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490798642,81719,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490798642,99849,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490798642,462000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490799642,81708,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490799642,99619,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490799642,378000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490800643,81493,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490800643,99802,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490800643,2079000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490801643,81493,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490801643,99817,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490801643,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490802644,81407,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490802644,99195,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490802644,2583000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490803785,81396,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490803785,99523,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490803785,1442000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490804785,81464,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490804785,99421,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490804785,26215000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490805952,81488,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490805952,99827,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490805952,13377000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490806952,81475,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490806952,100000,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490806952,9961000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490807953,81462,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490807953,99789,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490807953,462000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490809004,81641,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490809004,100000,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490809004,7501291000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490810004,81637,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490810004,100000,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490810004,6751857000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490811122,81564,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490811122,99840,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490811122,4055660000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490812345,81611,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490812345,99636,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490812345,9443000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490813522,81692,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490813522,99502,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490813522,7686000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490814841,81693,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490814841,99844,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490814841,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490815843,81819,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490815843,99372,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490815843,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490816843,81732,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490816843,99681,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490816843,924000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490817843,81738,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490817843,100000,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490817843,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490818968,81710,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490818968,100000,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490818968,2849000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490820021,81761,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490820021,99242,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490820021,861483000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490821021,81653,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490821021,99644,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490821021,93954000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490822022,81662,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490822022,99773,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490822022,26789000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490823022,81697,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490823022,100000,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490823022,207158000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490824022,81558,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490824022,99204,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490824022,1022000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490825126,81566,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490825126,99445,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490825126,3877958000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490826126,81555,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490826126,99777,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490826126,4571000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490827127,81539,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490827127,99842,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490827127,41118000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490829630,81631,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490829630,99351,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490829630,5145000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490830763,81547,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490830763,99544,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490830763,78631000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490831916,82461,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490832073,99612,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490832073,10269000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490833236,82578,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490833236,99671,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490833236,5826261000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490834389,82537,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490834557,99560,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490834557,8436162000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490835701,82614,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490835701,99239,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490835701,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490836864,82817,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490837002,99677,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490837002,1463000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490838131,82929,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490838131,99488,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490838131,1456000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490839199,82918,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490839199,100000,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490839199,5586000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490840284,82778,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490840407,99540,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490840407,8918000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490841533,82742,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490841533,99765,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490841533,6468000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490842573,82745,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490842573,99851,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490842573,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490843661,82798,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490843662,99843,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490843662,78638000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490844720,82607,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490844721,98557,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490844721,102508000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490845835,82307,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490845837,99530,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490845837,31248000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490846918,82153,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490846918,99719,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490846918,3027591000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490848015,82059,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490848015,99636,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490848015,980000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490849137,81619,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490849137,100000,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490849137,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490850267,81717,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490850384,99684,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490850384,5495000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490851504,81406,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490851504,99639,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490851504,5719000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490852608,81483,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490852608,99448,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490852608,104783000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490853753,81592,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490853754,99202,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490853754,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490854929,81348,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490854930,100000,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490854930,15262000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490856083,81197,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490856084,100000,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490856084,19578000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490857188,81195,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490857188,99819,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490857188,12644000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490858282,81389,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490858282,99522,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490858282,16921000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490859365,81614,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490859365,99669,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490859365,19249000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490860437,81527,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490860437,99098,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490860437,25473000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490861512,81567,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490861512,99244,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490861512,6039578000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490862655,81794,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490862655,99838,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490862655,11249103000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490863770,82021,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490863770,99480,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490863770,135401000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490864947,82073,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490864947,99475,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490864947,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490866188,82006,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490866411,99730,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490866411,5376000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490867533,82076,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490867533,99651,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490867533,47775000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490868661,82012,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490868661,99831,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490868661,686203000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490869758,81970,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490869760,99757,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490869760,40166000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490870883,82122,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490870883,99827,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490870883,15036000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490872054,82123,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490872162,99525,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490872162,3528000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490873308,82118,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490873308,99136,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490873308,1645000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490874438,82100,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490874439,99836,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490874439,3185000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490875617,82093,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490875728,99542,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490875728,3094000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490876853,81913,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490876854,99414,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490876854,378000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490877921,81928,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490877921,100000,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490877922,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490879013,81923,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490879013,99483,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490879013,231245000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490880186,81990,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490880186,99648,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490880186,3166324000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490881308,81916,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490881309,99230,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490881309,13517000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490882467,81917,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490882467,99310,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490882467,133063000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490883704,81973,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490883915,99477,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490883915,54271000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490885112,81946,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490885112,99726,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490885113,14100443000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490886212,82039,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490886212,99727,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490886212,63616000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490887313,81974,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490887481,99725,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490887481,5249265000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490888590,81986,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
